银河生物,7.68
上海建工,7.66
TCL集团,7.62
昭衍新药,7.58
华阳集团,7.5
长江通信,7.28
三星医疗,6.89
烽火电子,6.82
三六五网,6.66
华讯方舟,6.66
中泰股份,6.64
深圳燃气,6.61
雷科防务,5.34
三联虹普,4.75
普邦股份,4.5
怡亚通,4.29
华塑控股,3.86
中通国脉,3.74
茂业通信,3.32
中弘股份,3.23
鹏欣资源,3.08
云南城投,2.92
大理药业,2.91
英维克,2.79
国芳集团,2.64
鸿达兴业,2.33
当升科技,2.04
海联讯,2
掌阅科技,1.75
华钰矿业,1.56
达实智能,1.26
宇环数控,1.19
东方材料,1.11
维宏股份,0.89
太原重工,0.8
高争民爆,0.76
威唐工业,0.75
华统股份,0.65
通化金马,0.44
环球印务,0.43
信捷电气,0.4
金科文化,0.36
华东电脑,0.35
中信海直,0.35
道恩股份,0.33
象屿股份,0.32
保千里,0.31
大立科技,0.25
美联新材,0.21
新凤鸣,0.17
安井食品,0.12
中海达,0.11
苏利股份,0.08
中远海发,0.02
上海沪工,0
顾地科技,0
天华院,0
雪莱特,0
光启技术,0
科新机电,0
先锋新材,0
精功科技,0
银星能源,0
百利电气,0
深圳惠程,0
中兵红箭,-0.02
盛讯达,-0.03
和邦生物,-0.14
三德科技,-0.56
杭叉集团,-0.72
九华旅游,-0.74
海利尔,-0.87
清源股份,-1.12
中潜股份,-1.14
诺普信,-1.29
日月股份,-1.58
亿阳信通,-1.74
蓝帆医疗,-1.75
莱茵体育,-1.85
科斯伍德,-2.27
浙江仙通,-2.36
易事特,-2.45
冰轮环境,-2.82
文投控股,-3.16
新五丰,-3.44
振东制药,-3.75
金城医药,-3.89
中国宏桥,-4.18
中原证券,-4.44
罗莱生活,-4.95
中国长城,-5.86
新奥能源,-6.02
天泽信息,-6.13
广州港,-6.29
海油工程,-6.86
福瑞股份,-7.32
敏实集团,-7.41
华中数控,-8.36
金一文化,-9.45
中国西电,-10
出版传媒,-10.46
台基股份,-10.67
渣打集团,-11.09
鞍钢股份,-11.32
国际医学,-12.56
南京化纤,-12.62
新时达,-13.32
汤臣倍健,-15
百隆东方,-15.09
通源石油,-18.89
星帅尔,-19.03
华源控股,-19.71
卫宁健康,-20.26
西藏药业,-21.78
大康农业,-21.98
新天科技,-22.91
东方通信,-24.16
高升控股,-25.2
南方传媒,-25.32
荣晟环保,-26.07
建投能源,-26.86
九洲药业,-28.04
海通国际,-28.09
中国电力,-28.81
陕鼓动力,-28.9
中钢国际,-29.59
平潭发展,-29.79
力源信息,-32.02
百合花,-35.36
合锻智能,-38.28
中航飞机,-43.750000000002
三江购物,-44.01
天茂集团,-50.72
伊之密,-51.5200000000001
易见股份,-52.4
VTECH HOLDINGS,-53.2
南方轴承,-53.49
恒康医疗,-53.7
腾讯控股,-53.7199999999993
广生堂,-59.74
上海石化,-63.02
新华制药,-65.95
城投控股,-67.84
诚益通,-72.36
亿利洁能,-73.97
海南瑞泽,-75.3
兰花科创,-77.6999999999999
农业银行,-77.86
华录百纳,-82.27
煌上煌,-83.59
江苏银行,-89.6
千山药机,-92.55
中石化油服,-93.12
中国电建,-93.18
华斯股份,-93.55
劲胜智能,-98.06
天音控股,-98.52
泰达股份,-99.16
紫金矿业,-113.56
首钢股份,-122.87
同方股份,-124.41
惠博普,-132
博雅生物,-139.02
西部证券,-154.55
云南铜业,-155.82
安科生物,-157.81
鲁银投资,-160.22
中体产业,-182.3
中广核技,-183.96
博济医药,-186.5
江南化工,-187.6
康旗股份,-190.43
皖新传媒,-196.16
诺力股份,-197.44
中际旭创,-203.87
凯迪生态,-213.43
香港交易所,-219.36
裕同科技,-242.45
安信信托,-251.03
盈峰环境,-260.8
新筑股份,-262.72
皖能电力,-269.62
宏图高科,-296.99
天士力,-300.6
招商银行,-307.700000000001
国信证券,-316.4
长生生物,-323.79
云内动力,-324.66
巴士在线,-325.27
中国核电,-337.48
塔牌集团,-360.34
东方明珠,-372.76
桂东电力,-376.7
海翔药业,-388.65
正通汽车,-398.26
中新科技,-402.69
海利得,-422.57
搜于特,-441.42
杰瑞股份,-469.09
通润装备,-470.4
华意压缩,-488.5
达安基因,-494.54
美锦能源,-522.04
东港股份,-524.26
华润双鹤,-529.33
陕西煤业,-532.29
凯乐科技,-546.07
新纶科技,-559.29
迪安诊断,-601.9
